run,state,missing,SS ratio,agents,observations,Time,RFN,KL,Inaccuracy
0,4,0.4,0.8,150,150,0.078320742,0.594340107,1.203883908,0.21013096
0,4,0.6,0.8,150,150,0,0.594340107,1.203883908,0.21013096
0,4,0.8,0.6,300,150,0.144796848,0.493437795,0.764342348,0.174456605
0,4,0.8,0.8,150,150,0.072635651,0.593044695,1.190877815,0.209672963
0,4,0.2,0.8,300,150,0,0.498073742,0.774119188,0.17609566
0,32,0,0,150,500,0.580698252,0.677265467,12.19868945,0.084658183
0,16,0.2,0.2,150,300,0,0.659449639,5.783996778,0.116575328
0,8,0,0,150,300,0.278184175,0.66485049,2.892079736,0.166212622
0,8,0,0,300,500,0.903031111,0.596369935,2.388711196,0.149092484
0,4,0.4,0.8,300,150,0.145513058,0.498073742,0.774119188,0.17609566
0,4,0,0,150,300,0.276825666,0.719815523,2.133300958,0.254493219
0,8,0.2,0,150,300,0,0.669092263,2.934061525,0.167273066
0,16,0.4,0.2,150,300,0.235983133,0.664935699,5.871293584,0.117545135
0,4,0.6,0.8,300,150,0,0.498073742,0.774119188,0.17609566
0,4,0.2,0,150,300,0,0.724789101,2.167524971,0.256251644
0,32,0.2,0,150,500,0,0.681757339,12.40356113,0.085219667
0,8,0.4,0,150,300,0.207342863,0.666835893,2.90820251,0.166708973
0,32,0.6,0.4,300,500,0,0.678186059,12.14613311,0.084773257
0,4,0.4,0,150,300,0.210681438,0.712305543,2.082477428,0.25183804
0,8,0.6,0,150,300,0,0.659116163,2.837268035,0.164779041
0,4,0.8,0.8,300,150,0.151073933,0.499217046,0.779679842,0.176499879
0,16,0.6,0.2,150,300,0,0.673623572,6.060309188,0.119080949
0,4,0.6,0,150,300,0,0.701950375,2.01681234,0.248176935
0,8,0.8,0,150,300,0.155922651,0.659106431,2.750921523,0.164776608
0,8,0.2,0,300,500,0,0.597023486,2.393174755,0.149255871
0,32,0.4,0,150,500,0.475450277,0.688045375,12.67863823,0.086005672
0,4,0.8,0,150,300,0.140919447,0.691055463,1.981405704,0.244325002
0,16,0.8,0.2,150,300,0.167910576,0.698461805,6.569541376,0.12347177
0,32,0.6,0,150,500,0,0.702676446,13.36805347,0.087834556
0,16,0.2,0.4,150,300,0,0.666553349,5.904149703,0.117831098
0,8,0.4,0,300,500,0.667869568,0.59468592,2.384092756,0.14867148
0,4,0,0,300,300,0.545527458,0.494501965,1.048674582,0.174832846
0,32,0.8,0,150,500,0.359033823,0.812719141,49.22673149,0.101589893
0,16,0.4,0.4,150,300,0.215326548,0.666553349,5.904149703,0.117831098
0,32,0.8,0.4,300,500,0.609065533,0.689750129,12.78750338,0.086218766
0,4,0.2,0,300,300,0,0.496591165,1.058158746,0.17557149
0,8,0.6,0,300,500,0,0.598350411,2.39719962,0.149587603
0,16,0.6,0.4,150,300,0,0.670281324,5.97910782,0.118490117
0,64,0,0,150,500,0.694247484,0.706164402,27.03218369,0.062416705
0,4,0.4,0,300,300,0.396834373,0.499163363,1.066595234,0.176480899
0,8,0.8,0,300,500,0.476620197,0.593486721,2.337705467,0.14837168
0,16,0.8,0.4,150,300,0.188447952,0.702487359,6.79591753,0.124183394
0,4,0.6,0,300,300,0,0.490975098,1.051838489,0.173585911
0,8,0.2,0.2,150,300,0,0.668387459,2.932208435,0.167096865
0,64,0.2,0,150,500,0,0.718036043,28.27619179,0.063466019
0,16,0.2,0.6,150,300,0,0.681699225,6.257805949,0.120508536
0,4,0.2,0.2,150,300,0,0.72028387,2.134202288,0.254658804
0,4,0.8,0,300,300,0.263996124,0.495492009,1.039111595,0.17518288
0,16,0.4,0.6,150,300,0.188426971,0.681699225,6.257805949,0.120508536
0,8,0.4,0.2,150,300,0.220988035,0.6698945,2.951715999,0.167473625
0,4,0.4,0.2,150,300,0.236158371,0.712100899,2.088117762,0.251765687
0,32,0.2,0.6,300,500,0,0.683007244,12.40777458,0.085375905
0,64,0.4,0,150,500,0.57327342,0.746258241,33.23880616,0.065960533
0,16,0.6,0.6,150,300,0,0.681699225,6.257805949,0.120508536
0,8,0.6,0.2,150,300,0,0.672072451,2.97175067,0.168018113
0,4,0.6,0.2,150,300,0,0.720391955,2.120153921,0.254697018
0,16,0.8,0.6,150,300,0.198967695,0.684566665,6.293830109,0.121015433
0,64,0.6,0,150,500,0,0.797324235,97.41684486,0.070474172
0,8,0.8,0.2,150,300,0.167396784,0.6610092,2.837446195,0.1652523
0,4,0.8,0.2,150,300,0.150847673,0.69825096,2.001323538,0.246868995
0,8,0.2,0.4,150,300,0,0.664705433,2.897156479,0.166176358
0,16,0.2,0.8,150,300,0,0.684414796,6.300688944,0.120988586
0,4,0.2,0.4,150,300,0,0.709668078,2.070465202,0.250905555
0,64,0.8,0,150,500,0.483201742,1.102210834,593.0897071,0.097422594
0,16,0.2,0.2,300,500,0,0.696536174,6.713352743,0.123131363
0,8,0.4,0.4,150,300,0.191530466,0.664705433,2.897156479,0.166176358
0,4,0.4,0.4,150,300,0.188463688,0.709668078,2.070465202,0.250905555
0,16,0.4,0.8,150,300,0.19197154,0.684414796,6.300688944,0.120988586
0,32,0.4,0.6,300,500,0.655164719,0.683007244,12.40777458,0.085375905
0,8,0.6,0.4,150,300,0,0.664421781,2.894486512,0.166105445
0,4,0.6,0.4,150,300,0,0.709825889,2.069509243,0.25096135
0,16,0.6,0.8,150,300,0,0.684414796,6.300688944,0.120988586
0,8,0.8,0.4,150,300,0.168145657,0.677822566,3.017218078,0.169455642
0,4,0.8,0.4,150,300,0.149012089,0.724361726,2.144424041,0.256100544
0,16,0.8,0.8,150,300,0.183576345,0.684245712,6.310265738,0.120958696
0,4,0.2,0.2,300,300,0,0.492651151,1.041817911,0.174178485
0,8,0.2,0.6,150,300,0,0.664702619,2.89505356,0.166175655
0,4,0.2,0.6,150,300,0,0.722223739,2.14009368,0.255344652
0,8,0.4,0.6,150,300,0.168428659,0.664702619,2.89505356,0.166175655
0,4,0.4,0.6,150,300,0.151895285,0.722223739,2.14009368,0.255344652
0,16,0.4,0.2,300,500,0.735947847,0.698234198,6.741267956,0.123431534
0,4,0.4,0.2,300,300,0.401572704,0.496499099,1.055970368,0.17553894
0,32,0.6,0.6,300,500,0,0.683007244,12.40777458,0.085375905
0,8,0.6,0.6,150,300,0,0.664702619,2.89505356,0.166175655
0,4,0.6,0.6,150,300,0,0.722223739,2.14009368,0.255344652
0,4,0.8,0.6,150,300,0.155033827,0.719265749,2.124645739,0.254298844
0,4,0.6,0.2,300,300,0,0.495634034,1.057880507,0.175233093
0,8,0.8,0.6,150,300,0.170057774,0.67130705,2.97589697,0.167826763
0,4,0.2,0.8,150,300,0,0.718797709,2.12101681,0.254133367
0,8,0.2,0.8,150,300,0,0.671915931,2.978118637,0.167978983
0,32,0.2,0.2,150,500,0,0.680970761,12.33420633,0.085121345
0,4,0.8,0.2,300,300,0.304689884,0.497710471,1.0719644,0.175967225
0,4,0.4,0.8,150,300,0.151890993,0.718797709,2.12101681,0.254133367
0,8,0.4,0.8,150,300,0.167897224,0.671915931,2.978118637,0.167978983
0,16,0.6,0.2,300,500,0,0.700871579,6.790630616,0.123897762
0,4,0.6,0.8,150,300,0,0.718797709,2.12101681,0.254133367
0,32,0.8,0.6,300,500,0.623567104,0.684805673,12.46664345,0.085600709
0,8,0.6,0.8,150,300,0,0.671915931,2.978118637,0.167978983
0,4,0.2,0.4,300,300,0,0.493417183,1.042597369,0.174449318
0,16,0,0,150,500,0.485439062,0.686917516,6.29377428,0.121431008
0,32,0.4,0.2,150,500,0.481303453,0.687173315,12.62726139,0.085896664
0,4,0.8,0.8,150,300,0.144462109,0.716381476,2.109549712,0.2532791
0,8,0.8,0.8,150,300,0.150516987,0.669420334,2.962476587,0.167355083
0,16,0.2,0,150,500,0,0.68768966,6.329732815,0.121567505
0,4,0.4,0.4,300,300,0.371415615,0.493417183,1.042597369,0.174449318
0,8,0.2,0.2,300,500,0,0.59494767,2.380322673,0.148736917
0,16,0.4,0,150,500,0.376490116,0.692654476,6.400556244,0.122445169
0,32,0.6,0.2,150,500,0,0.687554775,12.66013404,0.085944347
0,16,0.8,0.2,300,500,0.524992704,0.700892061,6.795130913,0.123901382
0,4,0.6,0.4,300,300,0,0.492937293,1.041014425,0.174279651
0,16,0.6,0,150,500,0,0.690010844,6.363221155,0.121977837
0,32,0.2,0.8,300,500,0,0.685550501,12.48763063,0.085693813
0,16,0.8,0,150,500,0.297505856,0.719804384,7.22877584,0.12724464
0,32,0.8,0.2,150,500,0.358093739,0.744033386,17.05245514,0.093004173
0,8,0,0,150,500,0.48099184,0.560894144,1.779323153,0.140223536
0,4,0.8,0.4,300,300,0.29193902,0.501457154,1.091111719,0.177291877
0,8,0.4,0.2,300,500,0.691190481,0.594152403,2.380594971,0.148538101
0,8,0.2,0,150,500,0,0.559620971,1.77362407,0.139905243
0,64,0.2,0.2,150,500,0,0.714005068,27.78994854,0.063109728
0,32,0.2,0.4,150,500,0,0.684802917,12.49801503,0.085600365
0,16,0.2,0.4,300,500,0,0.696684368,6.710411694,0.12315756
0,4,0.2,0.6,300,300,0,0.501394909,1.084447802,0.17726987
0,8,0.4,0,150,500,0.339949608,0.563686,1.787910539,0.1409215
0,32,0.4,0.8,300,500,0.592608213,0.685550501,12.48763063,0.085693813
0,8,0.6,0,150,500,0,0.572793842,1.85561012,0.14319846
0,4,0.4,0.6,300,300,0.292235851,0.501394909,1.084447802,0.17726987
0,32,0.4,0.4,150,500,0.428107738,0.684802917,12.49801503,0.085600365
0,8,0.8,0,150,500,0.24574399,0.590449453,1.956264227,0.147612363
0,64,0.4,0.2,150,500,0.583043098,0.72722812,29.31165117,0.064278492
0,4,0.6,0.6,300,300,0,0.501394909,1.084447802,0.17726987
0,8,0.6,0.2,300,500,0,0.594098665,2.387822715,0.148524666
0,16,0.4,0.4,300,500,0.645079613,0.696684368,6.710411694,0.12315756
0,32,0.6,0.4,150,500,0,0.68780084,12.62810084,0.085975105
0,64,0.6,0.2,150,500,0,0.760620686,45.17731581,0.067230006
0,4,0.8,0.6,300,300,0.278222084,0.500807766,1.083290364,0.177062284
0,32,0.6,0.8,300,500,0,0.685550501,12.48763063,0.085693813
0,32,0.8,0.4,150,500,0.34952426,0.706375163,13.8794295,0.088296895
0,4,0.2,0.8,300,300,0,0.499965973,1.080298069,0.176764665
0,8,0.8,0.2,300,500,0.513049603,0.594893966,2.437996392,0.148723492
0,64,0.8,0.2,150,500,0.491535425,0.918293577,307.9082594,0.081166452
0,16,0.6,0.4,300,500,0,0.695905067,6.705962789,0.123019798
0,32,0.2,0.6,150,500,0,0.700558895,13.23123181,0.087569862
0,4,0.4,0.8,300,300,0.296322584,0.499965973,1.080298069,0.176764665
0,32,0.8,0.8,300,500,0.596015692,0.685303855,12.47778555,0.085662982
0,64,0.2,0.4,150,500,0,0.730199444,30.1466262,0.064541122
0,32,0.4,0.6,150,500,0.364379406,0.700558895,13.23123181,0.087569862
0,4,0.6,0.8,300,300,0,0.499965973,1.080298069,0.176764665
0,8,0.2,0.4,300,500,0,0.593298364,2.376030755,0.148324591
0,4,0.8,0.8,300,300,0.276677608,0.501961148,1.086382151,0.177470066
0,32,0.6,0.6,150,500,0,0.700558895,13.23123181,0.087569862
0,16,0.8,0.4,300,500,0.519983768,0.694595855,6.689486802,0.12278836
0,64,0.4,0.4,150,500,0.562072277,0.730199444,30.1466262,0.064541122
0,16,0.2,0.2,150,500,0,0.687574458,6.305727255,0.12154714
0,32,0.8,0.6,150,500,0.351556063,0.708468712,13.71184887,0.088558589
0,8,0.4,0.4,300,500,0.618853807,0.593298364,2.376030755,0.148324591
0,64,0.6,0.4,150,500,0,0.741669716,33.03713416,0.065554961
0,16,0.4,0.2,150,500,0.387086153,0.692452663,6.399301565,0.122409493
0,16,0.2,0.6,300,500,0,0.694630737,6.675900919,0.122794526
0,4,0,0,300,500,0.8728652,0.484578045,0.626767529,0.171324211
0,32,0.2,0.8,150,500,0,0.70793893,13.66948078,0.088492366
0,64,0,0,50,150,0.116181612,0.876259717,230.3775864,0.077451149
0,64,0.2,0,50,150,0,0.967482673,395.1895601,0.085514195
0,64,0.8,0.4,150,500,0.486436844,0.813809355,123.1797418,0.071931264
0,64,0.4,0,50,150,0.111778021,1.116006504,615.2852893,0.098641971
0,16,0.6,0.2,150,500,0,0.687958492,6.342746593,0.121615029
0,64,0.6,0,50,150,0,1.507672924,903.0028063,0.133260719
0,8,0.2,0.2,150,500,0,0.557842096,1.760494622,0.139460524
0,64,0.8,0,50,150,0.093640327,3.223697702,1138.910218,0.284937313
0,32,0.4,0.8,150,500,0.374413252,0.70793893,13.66948078,0.088492366
0,4,0.2,0,300,500,0,0.483984928,0.625326709,0.171114512
0,8,0.6,0.4,300,500,0,0.593322945,2.371634502,0.148330736
0,64,0.2,0.6,150,500,0,0.776639522,61.88240074,0.068645884
0,16,0.8,0.2,150,500,0.280190945,0.689739,6.348042547,0.121929781
0,16,0.4,0.6,300,500,0.558789492,0.694630737,6.675900919,0.122794526
0,64,0.2,0.2,50,150,0,0.933687029,325.5402548,0.082527054
0,8,0.4,0.2,150,500,0.360661745,0.563915334,1.80002981,0.140978833
0,4,0.4,0,300,500,0.623179674,0.488016913,0.634622008,0.172540034
0,32,0.6,0.8,150,500,0,0.70793893,13.66948078,0.088492366
0,64,0.4,0.2,50,150,0.101713896,1.023066993,483.6463774,0.090427201
0,64,0.6,0.2,50,150,0,1.235576625,725.0861221,0.109210576
0,16,0.2,0.4,150,500,0,0.686726569,6.270061039,0.121397253
0,64,0.8,0.2,50,150,0.131873369,2.066398719,1048.915687,0.182645568
0,4,0.6,0,300,500,0,0.47081587,0.593402553,0.166458547
0,64,0.4,0.6,150,500,0.502305508,0.776639522,61.88240074,0.068645884
0,8,0.6,0.2,150,500,0,0.568459355,1.830959646,0.142114839
0,64,0.2,0.4,50,150,0,1.131087994,615.702395,0.099974999
0,32,0.8,0.8,150,500,0.354530096,0.706465488,13.61326665,0.088308186
0,64,0.4,0.4,50,150,0.107744217,1.131087994,615.702395,0.099974999
0,8,0.8,0.4,300,500,0.517467737,0.592097073,2.381537321,0.148024268
0,64,0.6,0.4,50,150,0,1.154651538,641.7001509,0.102057742
0,16,0.4,0.4,150,500,0.349348307,0.686726569,6.270061039,0.121397253
0,4,0.8,0,300,500,0.442121506,0.493811198,0.646717929,0.174588623
0,64,0.8,0.4,50,150,0.095278502,1.727951406,976.1608886,0.15273077
0,16,0.6,0.6,300,500,0,0.694630737,6.675900919,0.122794526
0,8,0.8,0.2,150,500,0.250583887,0.556633544,1.761842029,0.139158386
0,64,0.2,0.6,50,150,0,1.320121247,794.6573119,0.116683336
0,64,0.6,0.6,150,500,0,0.776639522,61.88240074,0.068645884
0,64,0.4,0.6,50,150,0.104420424,1.320121247,794.6573119,0.116683336
0,64,0.6,0.6,50,150,0,1.320121247,794.6573119,0.116683336
0,16,0.6,0.4,150,500,0,0.684004079,6.232136772,0.120915981
0,64,0.8,0.6,50,150,0.096975803,1.60515666,937.1581152,0.141877145
0,8,0.2,0.4,150,500,0,0.565103635,1.812741118,0.141275909
0,64,0.2,0.8,50,150,0,1.566886689,923.2844234,0.138494525
0,64,0.4,0.8,50,150,0.094242811,1.566886689,923.2844234,0.138494525
0,8,0.2,0.6,300,500,0,0.590921246,2.367981534,0.147730311
0,64,0.6,0.8,50,150,0,1.566886689,923.2844234,0.138494525
0,32,0,0,300,150,0.291748524,0.710364965,13.61549965,0.088795621
0,64,0.8,0.6,150,500,0.467238665,0.794583717,87.27631885,0.070231942
0,64,0.8,0.8,50,150,0.093772173,1.601822844,935.7833749,0.141582474
0,8,0.4,0.4,150,500,0.310828686,0.565103635,1.812741118,0.141275909
0,16,0.8,0.4,150,500,0.300961494,0.682674134,6.206261036,0.120680877
0,32,0.2,0,300,150,0,0.710308143,13.62945592,0.088788518
0,16,0.8,0.6,300,500,0.508482456,0.696688659,6.712893587,0.123158319
0,32,0.4,0,300,150,0.217208862,0.726434461,14.3826121,0.090804308
0,32,0.6,0,300,150,0,0.760697108,16.29990868,0.095087138
0,8,0.6,0.4,150,500,0,0.565408242,1.814696418,0.141352061
0,16,0.2,0.6,150,500,0,0.682801346,6.209409336,0.120703366
0,64,0.2,0.8,150,500,0,0.792052387,83.62016745,0.070008202
0,32,0.8,0,300,150,0.164809704,0.878205126,132.7242898,0.109775641
0,8,0.4,0.6,300,500,0.504351139,0.590921246,2.367981534,0.147730311
0,16,0.4,0.6,150,500,0.298204422,0.682801346,6.209409336,0.120703366
0,8,0.8,0.4,150,500,0.255582571,0.568442129,1.835139123,0.142110532
0,64,0.4,0.8,150,500,0.496189594,0.792052387,83.62016745,0.070008202
0,32,0.2,0.2,300,150,0,0.713261627,13.72333084,0.089157703
0,16,0.2,0.8,300,500,0,0.696478422,6.709304116,0.123121154
0,16,0.6,0.6,150,500,0,0.682801346,6.209409336,0.120703366
0,8,0.2,0.6,150,500,0,0.566342363,1.81452617,0.141585591
0,32,0.4,0.2,300,150,0.239596844,0.719917771,14.00118717,0.089989721
0,32,0.6,0.2,300,150,0,0.729571708,14.60967138,0.091196464
0,64,0.6,0.8,150,500,0,0.792052387,83.62016745,0.070008202
0,8,0.6,0.6,300,500,0,0.590921246,2.367981534,0.147730311
0,8,0.4,0.6,150,500,0.277832747,0.566342363,1.81452617,0.141585591
0,16,0.8,0.6,150,500,0.283221006,0.683114956,6.23216668,0.120758805
0,32,0.8,0.2,300,150,0.173343897,0.7968135,47.19288814,0.099601687
0,32,0.2,0.4,300,150,0,0.719539508,14.09009945,0.089942438
0,8,0.6,0.6,150,500,0,0.566342363,1.81452617,0.141585591
0,16,0.4,0.8,300,500,0.525212765,0.696478422,6.709304116,0.123121154
0,64,0.8,0.8,150,500,0.491171598,0.79465285,85.11630371,0.070238052
0,32,0.4,0.4,300,150,0.213570356,0.719539508,14.09009945,0.089942438
0,16,0.2,0.8,150,500,0,0.683781121,6.24610596,0.120876567
0,32,0.6,0.4,300,150,0,0.722177029,14.21573822,0.090272129
0,8,0.8,0.6,150,500,0.27033186,0.564791043,1.793363172,0.141197761
0,8,0.8,0.6,300,500,0.487532854,0.592521685,2.366887908,0.148130421
0,32,0.8,0.4,300,150,0.170474291,0.7575745,16.53259675,0.094696812
0,16,0.4,0.8,150,500,0.297832727,0.683781121,6.24610596,0.120876567
0,32,0.2,0.6,300,150,0,0.737525782,15.07055226,0.092190723
0,8,0.2,0.8,150,500,0,0.564758371,1.795962195,0.141189593
0,32,0.4,0.6,300,150,0.174941778,0.737525782,15.07055226,0.092190723
0,16,0.6,0.8,150,500,0,0.683781121,6.24610596,0.120876567
0,16,0.6,0.8,300,500,0,0.696478422,6.709304116,0.123121154
0,4,0.2,0.2,300,500,0,0.485145534,0.628156954,0.171524849
0,32,0.6,0.6,300,150,0,0.737525782,15.07055226,0.092190723
0,8,0.4,0.8,150,500,0.278532028,0.564758371,1.795962195,0.141189593
0,8,0.2,0.8,300,500,0,0.591804828,2.360862566,0.147951207
0,32,0.8,0.6,300,150,0.180933237,0.746228145,16.9882436,0.093278518
0,64,0,0,50,300,0.234538317,0.778717467,67.95919382,0.06882955
0,16,0.8,0.8,150,500,0.29067564,0.68346124,6.238219372,0.120820019
0,64,0.2,0,50,300,0,0.826821393,136.6820135,0.073081377
0,32,0.2,0.8,300,150,0,0.746005866,16.86439144,0.093250733
0,8,0.6,0.8,150,500,0,0.564758371,1.795962195,0.141189593
0,64,0.4,0,50,300,0.20398283,0.927164187,338.4234342,0.08195051
0,64,0.6,0,50,300,0,1.156897649,663.3783635,0.102256272
0,32,0.4,0.8,300,150,0.171875238,0.746005866,16.86439144,0.093250733
0,16,0.8,0.8,300,500,0.533621311,0.69713498,6.722643045,0.123237218
0,64,0,0,300,150,0.322083473,0.732680431,29.41856777,0.064760413
0,64,0.8,0,50,300,0.200287342,2.157715839,1052.255093,0.190716938
0,16,0,0,300,150,0.26603055,0.674211339,6.256793868,0.119184852
0,8,0.8,0.8,150,500,0.275048494,0.563761166,1.788110822,0.140940291
0,32,0.6,0.8,300,150,0,0.746005866,16.86439144,0.093250733
0,64,0.2,0,300,150,0,0.755756396,33.68329762,0.066800059
0,4,0.4,0.2,300,500,0.678535461,0.482520676,0.621895458,0.170596821
0,16,0.2,0,300,150,0,0.677856923,6.333445303,0.119829307
0,32,0.8,0.8,300,150,0.172359228,0.749126584,17.53744713,0.093640823
0,8,0.4,0.8,300,500,0.504340887,0.591804828,2.360862566,0.147951207
0,16,0.4,0,300,150,0.208560228,0.665794582,6.099453307,0.117696966
0,64,0.4,0,300,150,0.257138968,0.789308873,59.08222788,0.069765707
0,16,0.6,0,300,150,0,0.683550221,6.462524318,0.120835749
0,64,0.6,0,300,150,0,0.881784572,249.4126102,0.077939481
0,16,0.8,0,300,150,0.151472092,0.723203903,11.15488309,0.127845596
0,64,0.8,0,300,150,0.200180292,1.329489542,805.7162835,0.117511384
0,32,0,0,50,150,0.076316357,0.724225214,17.64311659,0.090528152
0,32,0.2,0,50,150,0,0.75648423,25.28047001,0.094560529
0,32,0.4,0,50,150,0.064236641,0.811298715,61.00746925,0.101412339
0,32,0.6,0,50,150,0,0.906291494,178.4636693,0.113286437
0,32,0.8,0,50,150,0.057728052,1.531006168,463.4037749,0.191375771
0,4,0.6,0.2,300,500,0,0.491229422,0.643117725,0.173675828
0,16,0.2,0.2,300,150,0,0.675546461,6.272632316,0.119420871
0,8,0.6,0.8,300,500,0,0.591804828,2.360862566,0.147951207
0,64,0.2,0.2,300,150,0,0.744212326,33.01736057,0.065779698
0,64,0.2,0.2,50,300,0,0.808230048,107.0648423,0.071438118
0,16,0.4,0.2,300,150,0.208179474,0.678368492,6.338902889,0.11991974
0,32,0.2,0.2,50,150,0,0.741552989,19.74282119,0.092694124
0,32,0.4,0.2,50,150,0.067660332,0.765806719,31.97045131,0.09572584
0,16,0.6,0.2,300,150,0,0.680958489,6.366150896,0.120377591
0,64,0.4,0.2,300,150,0.265659809,0.76729936,37.90294257,0.067820323
0,32,0.6,0.2,50,150,0,0.8327701,103.7087578,0.104096263
0,64,0.4,0.2,50,300,0.208417416,0.860802843,203.4917616,0.076084941
0,32,0.8,0.2,50,150,0.061107397,1.144085487,340.6488145,0.143010686
0,16,0.8,0.2,300,150,0.14978981,0.706285912,6.95954464,0.124854889
0,32,0.2,0.4,50,150,0,0.791703698,50.35459429,0.098962962
0,64,0.6,0.2,300,150,0,0.820673686,107.9047061,0.072537991
0,32,0.4,0.4,50,150,0.065634966,0.791703698,50.35459429,0.098962962
0,64,0.6,0.2,50,300,0,0.991540133,446.8006284,0.087640594
0,32,0.6,0.4,50,150,0,0.807135366,66.57784542,0.100891921
0,16,0.2,0.4,300,150,0,0.680099729,6.370319248,0.120225782
0,4,0.8,0.2,300,500,0.460688114,0.485773775,0.62734465,0.171746965
0,32,0.8,0.4,50,150,0.058124781,1.006795106,234.3064615,0.125849388
0,64,0.8,0.2,300,150,0.223186016,1.033464262,506.1692383,0.091346198
0,32,0.2,0.6,50,150,0,0.957809186,201.0813561,0.119726148
0,64,0.8,0.2,50,300,0.185996056,1.489101391,904.4802549,0.131619211
0,8,0.8,0.8,300,500,0.479843855,0.59219704,2.363574468,0.14804926
0,16,0.4,0.4,300,150,0.184953928,0.680099729,6.370319248,0.120225782
0,32,0.4,0.6,50,150,0.058743954,0.957809186,201.0813561,0.119726148
0,32,0.6,0.6,50,150,0,0.957809186,201.0813561,0.119726148
0,32,0.8,0.6,50,150,0.058093786,0.978676559,221.5204428,0.12233457
0,64,0.2,0.4,300,150,0,0.783558995,57.54757334,0.069257485
0,64,0.2,0.4,50,300,0,0.924130562,329.1611803,0.081682373
0,32,0,0,300,300,0.590018511,0.679049391,12.11300676,0.084881174
0,16,0.6,0.4,300,150,0,0.678621981,6.353191222,0.119964551
0,32,0.2,0.8,50,150,0,0.973598567,212.6073246,0.121699821
0,32,0.4,0.8,50,150,0.060773134,0.973598567,212.6073246,0.121699821
0,64,0.4,0.4,50,300,0.228231192,0.924130562,329.1611803,0.081682373
0,32,0.6,0.8,50,150,0,0.973598567,212.6073246,0.121699821
0,64,0.4,0.4,300,150,0.269300461,0.783558995,57.54757334,0.069257485
0,16,0,0,50,150,0.06725502,0.633313775,5.393336677,0.111955116
0,16,0.8,0.4,300,150,0.166463614,0.698391348,6.840387523,0.123459314
0,32,0.8,0.8,50,150,0.058095694,0.984011235,223.5300347,0.123001404
0,16,0.2,0,50,150,0,0.654014288,5.802264935,0.115614484
0,16,0.4,0,50,150,0.047593594,0.659399343,5.838747284,0.116566437
0,16,0.6,0,50,150,0,0.745710251,15.11351628,0.131824194
0,32,0.2,0,300,300,0,0.681451969,12.20414746,0.085181496
0,64,0.6,0.4,50,300,0,0.932762592,344.6055941,0.082445344
0,16,0.8,0,50,150,0.040050268,0.933766873,107.4227348,0.165068222
0,16,0.2,0.6,300,150,0,0.682869934,6.457380435,0.12071549
0,64,0.6,0.4,300,150,0,0.79244899,67.86665624,0.070043257
0,4,0.2,0.4,300,500,0,0.485712079,0.629627578,0.171725152
0,64,0.8,0.4,50,300,0.186946869,1.254503671,750.5194619,0.110883507
0,16,0.4,0.6,300,150,0.166625261,0.682869934,6.457380435,0.12071549
0,32,0.4,0,300,300,0.442770243,0.689420474,12.55048746,0.086177559
