run,agents,observations,states,loud,outliers,missing,Time,RFN,KL,Inaccuracy
0,50,300,8,maj,0.2,0.8,0.172002316,0.789574724,4.428683551,0.197393681
0,300,150,4,min,0.2,0.2,0.405607462,0.893245162,3.368028227,0.315809856
0,50,300,4,maj,0.3,0,0.16348815,0.791330201,3.42285052,0.279777476
0,50,500,16,maj,0.1,0,0.350619793,0.792229113,6.841962422,0.140047644
0,50,500,4,min,0.2,0.8,0.190119743,0.891011431,2.859333373,0.315020113
0,50,150,16,min,0.3,0.8,0.077334166,0.799333014,8.220428526,0.141303449
0,150,150,16,min,0.2,0.8,0.167077541,0.827779955,8.663364714,0.146332205
0,150,150,4,min,0.3,0.4,0.183622837,0.927979509,2.44705506,0.328090302
0,150,300,4,min,0.2,0,0.457026482,0.742649304,1.429707047,0.262566179
0,300,150,8,min,0.2,0,0.439473152,0.770863826,3.588355492,0.192715957
0,50,300,4,maj,0.3,0.2,0.154641151,0.7915852,3.440607239,0.279867631
0,50,150,16,maj,0.3,0,0.095873356,0.792537662,7.696404122,0.140102189
0,150,500,4,maj,0.1,0.2,0.780485868,0.800951574,2.169858696,0.283179145
0,300,300,8,maj,0.1,0,0.924413919,0.768147037,3.658517126,0.192036759
0,50,150,16,maj,0.3,0.2,0.100282669,0.791703374,7.700172769,0.139954706
0,150,150,4,min,0.3,0.6,0.170692682,0.919321625,2.366447973,0.325029278
0,50,300,4,maj,0.3,0.4,0.152534962,0.796740024,3.505736288,0.281690137
0,50,500,4,maj,0.2,0,0.268960238,0.88741797,2.672554707,0.313749632
0,150,150,16,maj,0.2,0,0.257420063,0.804802873,7.773620933,0.142270392
0,150,500,16,min,0.1,0.4,0.673217773,0.817519651,8.060979473,0.144518422
0,50,150,16,maj,0.3,0.4,0.099882126,0.796587915,7.869899141,0.140818179
0,300,150,4,min,0.2,0.4,0.392882586,0.894632122,3.353057435,0.31630022
0,150,300,16,maj,0.1,0.4,0.504218578,0.806327812,7.810837643,0.142539966
0,50,500,16,maj,0.1,0.2,0.381261826,0.792545841,6.83118875,0.140103635
0,300,300,4,maj,0.1,0.2,0.862342596,0.736595162,1.881162859,0.260425717
0,150,500,8,maj,0.1,0,0.847205877,0.779286979,3.637201394,0.194821745
0,50,300,4,maj,0.3,0.6,0.147965193,0.796739327,3.557136472,0.28168989
0,50,150,16,maj,0.3,0.6,0.099840403,0.79667571,7.807647137,0.140833699
0,150,150,4,min,0.3,0.8,0.182048798,0.938021657,2.477041038,0.331640737
0,150,300,4,min,0.2,0.2,0.395756483,0.74488605,1.44437094,0.263356988
0,50,150,8,min,0.5,0,0.086722851,0.757114997,3.708027253,0.189278749
0,50,150,16,maj,0.3,0.8,0.09531951,0.799490505,7.884356642,0.141331289
0,300,500,4,min,0.1,0.6,1.04386282,0.870964079,2.388530348,0.307932303
0,300,500,8,min,0.1,0.4,1.1924119,0.819316409,4.321557741,0.204829102
0,50,300,4,maj,0.3,0.8,0.134910345,0.798592134,3.535660322,0.282344957
0,50,500,4,maj,0.2,0.2,0.296917915,0.886193777,2.659060207,0.313316815
0,150,150,16,maj,0.2,0.2,0.268840313,0.802652912,7.701542175,0.141890329
0,50,150,8,min,0.5,0.2,0.078276396,0.761715913,3.735427062,0.190428978
0,300,150,8,min,0.2,0.2,0.486547232,0.773530498,3.626539389,0.193382624
0,300,150,4,min,0.2,0.6,0.311989069,0.889371128,3.357071793,0.314440178
0,150,150,4,maj,0.3,0,0.230211496,0.921946096,2.410960456,0.325957168
0,150,150,8,min,0.3,0,0.248750925,0.767997404,3.309633674,0.191999351
0,50,150,8,min,0.5,0.4,0.082752705,0.747934066,3.619047958,0.186983517
0,50,500,16,maj,0.1,0.4,0.349064112,0.791714029,6.826117099,0.13995659
0,50,150,8,min,0.5,0.6,0.073672771,0.743872337,3.595545257,0.185968084
0,50,300,16,min,0.2,0,0.198042631,0.795925401,7.252680094,0.140701062
0,50,150,8,min,0.5,0.8,0.070716143,0.745682644,3.623966695,0.186420661
0,150,150,16,maj,0.2,0.4,0.240690947,0.803010456,7.707836668,0.141953535
0,50,500,4,maj,0.2,0.4,0.264774799,0.888434239,2.664883401,0.314108937
0,150,300,16,maj,0.1,0.6,0.511015654,0.806224915,7.823280664,0.142521776
0,150,300,4,min,0.2,0.4,0.370086432,0.745588058,1.436583192,0.263605186
0,150,150,8,min,0.3,0.2,0.21006465,0.76723711,3.294012138,0.191809278
0,300,150,16,min,0.1,0,0.480359316,0.806936453,7.286117641,0.142647559
0,150,150,4,maj,0.3,0.2,0.221590281,0.920197897,2.406858636,0.325339086
0,150,500,16,min,0.1,0.6,0.581707716,0.822240546,8.24879807,0.145352966
0,50,150,8,maj,0.5,0,0.084220648,0.757114997,3.708027253,0.189278749
0,300,150,4,min,0.2,0.8,0.270214081,0.865563027,3.180013589,0.306022743
0,300,150,8,min,0.2,0.4,0.364073753,0.774050031,3.636270642,0.193512508
0,50,300,16,min,0.2,0.2,0.194611549,0.795358057,7.318894754,0.140600769
0,150,500,4,maj,0.1,0.4,0.813509703,0.800749652,2.173459234,0.283107755
0,50,150,8,maj,0.5,0.2,0.084777117,0.765251338,3.811464685,0.191312834
0,50,500,8,min,0.2,0,0.313880444,0.755787362,3.629747893,0.188946841
0,150,150,16,maj,0.2,0.6,0.237159967,0.802334388,7.697869814,0.141834022
0,50,150,8,maj,0.5,0.4,0.079808712,0.764032785,3.765105301,0.191008196
0,150,150,8,min,0.3,0.4,0.195664644,0.765569643,3.27553326,0.191392411
0,50,500,16,maj,0.1,0.6,0.378648043,0.79195219,6.83521493,0.139998691
0,150,150,4,maj,0.3,0.4,0.214204311,0.916911834,2.392312723,0.324177288
0,50,300,8,min,0.3,0,0.180607319,0.786258261,4.633550696,0.196564565
0,50,500,4,maj,0.2,0.6,0.259296656,0.891301743,2.676447734,0.315122753
0,50,150,8,maj,0.5,0.6,0.079186678,0.773088103,3.901355335,0.193272026
0,50,300,16,min,0.2,0.4,0.204101324,0.804003128,7.553613275,0.142129016
0,150,300,4,min,0.2,0.6,0.309921503,0.741776775,1.421896603,0.262257694
0,300,300,8,maj,0.1,0.2,1.014070034,0.76824284,3.658815388,0.19206071
0,150,500,8,maj,0.1,0.2,0.813829899,0.7791653,3.635041864,0.194791325
0,50,150,8,maj,0.5,0.8,0.06922555,0.768587482,3.836079693,0.19214687
0,50,300,4,min,0.4,0,0.171981096,0.917424117,3.439456783,0.324358407
0,150,150,8,min,0.3,0.6,0.179008245,0.769264234,3.331571057,0.192316059
0,50,300,8,min,0.3,0.2,0.171485662,0.784950963,4.610095796,0.196237741
0,300,300,4,maj,0.1,0.4,0.90462184,0.736866309,1.885513296,0.260521582
0,300,150,16,min,0.1,0.2,0.417248011,0.804399065,7.21735763,0.142199008
0,150,150,16,maj,0.2,0.8,0.236742735,0.801937033,7.689833147,0.141763779
0,300,150,8,min,0.2,0.6,0.349519014,0.777876884,3.681352567,0.194469221
0,50,500,8,min,0.2,0.2,0.294391394,0.75930551,3.679989497,0.189826378
0,150,150,4,maj,0.3,0.6,0.218605518,0.917765912,2.405823055,0.32447925
0,150,300,16,maj,0.1,0.8,0.495537519,0.806378829,7.832073216,0.142548985
0,50,300,16,min,0.2,0.6,0.19513011,0.810038095,7.791742261,0.143195858
0,50,500,4,maj,0.2,0.8,0.275320292,0.886325269,2.640726482,0.313363304
0,300,150,4,maj,0.2,0,0.463479042,0.896928017,3.416108813,0.317111942
0,300,500,4,min,0.1,0.8,0.876071692,0.869187598,2.384738198,0.307304222
0,50,300,4,min,0.4,0.2,0.159691811,0.914344506,3.429975302,0.3232696
0,150,150,8,min,0.3,0.8,0.156685591,0.766151243,3.273825536,0.191537811
0,50,500,16,maj,0.1,0.8,0.35576129,0.791423953,6.817467164,0.139905311
0,150,500,16,min,0.1,0.8,0.544389725,0.820585948,8.18985541,0.145060472
0,50,300,8,min,0.3,0.4,0.168245316,0.78828992,4.703612068,0.19707248
0,150,300,4,min,0.2,0.8,0.279596329,0.741113487,1.4237457,0.262023186
0,150,300,8,min,0.2,0,0.50775218,0.793981283,4.333857536,0.198495321
0,150,150,4,maj,0.3,0.8,0.210479498,0.915591388,2.387854908,0.32371044
0,50,300,16,min,0.2,0.8,0.176847219,0.807839709,7.887533508,0.142807234
0,50,150,16,min,0.4,0,0.10389185,0.795744647,7.23523194,0.140669109
0,50,300,4,min,0.4,0.4,0.145045519,0.920910442,3.440331881,0.325591009
0,300,500,8,min,0.1,0.6,1.040878057,0.816308943,4.212657499,0.204077236
0,50,500,8,min,0.2,0.4,0.267122269,0.762938115,3.714089886,0.190734529
0,300,150,8,min,0.2,0.8,0.285159349,0.774742058,3.623897758,0.193685514
0,50,300,8,min,0.3,0.6,0.145478487,0.792692516,4.716444923,0.198173129
0,50,150,16,min,0.4,0.2,0.094321251,0.801106287,7.405134641,0.141616922
0,150,150,8,maj,0.3,0,0.240840912,0.767997404,3.309633674,0.191999351
0,300,150,16,min,0.1,0.4,0.37746501,0.81345462,7.506202979,0.14379982
0,50,300,4,min,0.4,0.6,0.130371094,0.917626273,3.487056613,0.32442988
0,50,300,8,min,0.3,0.8,0.131870508,0.793424496,4.770548683,0.198356124
0,50,150,16,min,0.4,0.4,0.094210148,0.804891591,7.598901396,0.142286076
0,50,300,16,maj,0.2,0,0.210068226,0.795925401,7.252680094,0.140701062
0,150,500,4,maj,0.1,0.6,0.772593737,0.79963735,2.166945985,0.282714496
0,50,500,8,min,0.2,0.6,0.217683792,0.762099111,3.720022638,0.190524778
0,300,150,4,maj,0.2,0.2,0.420058489,0.899006561,3.448802155,0.317846818
0,50,300,4,min,0.4,0.8,0.116863728,0.92147215,3.5173583,0.325789603
0,50,150,16,min,0.4,0.6,0.085772753,0.79730831,7.501380066,0.140945528
0,150,150,8,maj,0.3,0.2,0.230620146,0.770884565,3.347049955,0.192721141
0,150,300,4,maj,0.2,0,0.433822632,0.742649304,1.429707047,0.262566179
0,50,300,8,maj,0.3,0,0.176106691,0.786258261,4.633550696,0.196564565
0,150,300,8,min,0.2,0.2,0.432813168,0.792408539,4.303812554,0.198102135
0,50,150,16,min,0.4,0.8,0.091298819,0.801317343,7.658763337,0.141654232
0,50,300,16,maj,0.2,0.2,0.21420002,0.794635461,7.238345963,0.140473031
0,50,300,4,maj,0.4,0,0.165489435,0.917424117,3.439456783,0.324358407
0,300,150,16,min,0.1,0.6,0.316933632,0.811977385,7.524046102,0.143538679
0,50,500,8,min,0.2,0.8,0.205066681,0.769246273,3.820120796,0.192311568
0,150,150,4,min,0.4,0,0.240633965,0.76309484,1.612575953,0.269794768
0,50,150,16,maj,0.4,0,0.103230476,0.795744647,7.23523194,0.140669109
0,150,500,8,maj,0.1,0.4,0.833819389,0.779279575,3.635203342,0.194819894
0,300,150,8,maj,0.2,0,0.456917763,0.770863826,3.588355492,0.192715957
0,300,300,8,maj,0.1,0.4,0.890508175,0.768449435,3.664664479,0.192112359
0,50,300,8,maj,0.3,0.2,0.180999279,0.785558405,4.607447299,0.196389601
0,150,150,8,maj,0.3,0.4,0.202137709,0.771981899,3.349233153,0.192995475
0,50,150,16,maj,0.4,0.2,0.100808144,0.79570241,7.260094758,0.140661642
0,300,300,4,maj,0.1,0.6,0.852342844,0.737316581,1.88742202,0.260680777
0,50,300,4,maj,0.4,0.2,0.157953739,0.914875358,3.421695158,0.323457285
0,50,300,16,maj,0.2,0.4,0.206050158,0.797297695,7.305644908,0.140943652
0,300,150,4,maj,0.2,0.4,0.40419817,0.903972284,3.474382609,0.319602466
0,50,150,16,maj,0.4,0.4,0.098312855,0.79864353,7.290456623,0.141181564
0,150,150,4,min,0.4,0.2,0.215165615,0.760296902,1.606419497,0.268805547
0,50,300,8,maj,0.3,0.4,0.169478655,0.788626984,4.666603679,0.197156746
0,300,150,16,min,0.1,0.8,0.275808096,0.825536655,7.877770432,0.145935642
0,150,500,16,maj,0.1,0,0.838527679,0.815716205,8.053039507,0.144199615
0,50,300,4,maj,0.4,0.4,0.14691782,0.912604719,3.406626612,0.322654492
0,150,150,8,maj,0.3,0.6,0.211068869,0.769779418,3.337658733,0.192444854
0,150,300,8,min,0.2,0.4,0.390065193,0.791389447,4.281961769,0.197847362
0,50,500,8,maj,0.2,0,0.303357124,0.755787362,3.629747893,0.188946841
0,50,150,16,maj,0.4,0.6,0.098314762,0.79702161,7.354186901,0.140894846
0,150,300,4,maj,0.2,0.2,0.455412149,0.742355675,1.428462947,0.262462366
0,50,300,16,maj,0.2,0.6,0.232211351,0.798277928,7.286706825,0.141116934
0,50,150,16,maj,0.4,0.8,0.088212013,0.801562085,7.415427078,0.141697496
0,50,300,8,maj,0.3,0.6,0.162985086,0.783525995,4.582364392,0.195881499
0,50,300,4,maj,0.4,0.6,0.140940666,0.912086936,3.394453966,0.322471429
0,150,150,4,min,0.4,0.4,0.195068121,0.764812522,1.625394793,0.27040206
0,300,500,8,min,0.1,0.8,0.875073671,0.81651249,4.244774294,0.204128122
0,50,500,4,min,0.3,0,0.275898695,0.70609677,1.437340933,0.249642907
0,150,500,4,maj,0.1,0.8,0.733805895,0.799500441,2.16636817,0.282666092
0,150,150,8,maj,0.3,0.8,0.198721886,0.770456241,3.345640722,0.19261406
0,150,150,16,min,0.3,0,0.251350641,0.813998874,7.625070936,0.143896031
0,300,150,8,maj,0.2,0.2,0.485989809,0.769665811,3.569777961,0.192416453
0,50,300,4,maj,0.4,0.8,0.145006895,0.91605471,3.42147199,0.323874249
0,50,300,8,maj,0.3,0.8,0.157562256,0.784939516,4.596709093,0.196234879
0,150,150,4,min,0.4,0.6,0.181597948,0.75778132,1.595990184,0.267916155
0,50,300,16,maj,0.2,0.8,0.233263254,0.79751283,7.274843881,0.140981683
0,50,500,8,maj,0.2,0.2,0.329578638,0.754757492,3.616090698,0.188689373
0,150,300,8,min,0.2,0.6,0.341111183,0.790994193,4.268047115,0.197748548
0,300,150,4,maj,0.2,0.6,0.448865175,0.905670937,3.497432935,0.32020303
0,50,500,4,min,0.3,0.2,0.235628128,0.707240266,1.43720458,0.250047194
0,150,150,16,min,0.3,0.2,0.230595589,0.815278143,7.614128185,0.144122176
0,300,150,16,maj,0.1,0,0.481438637,0.806936453,7.286117641,0.142647559
0,150,300,4,maj,0.2,0.4,0.442353725,0.743010218,1.431778236,0.262693782
0,150,150,4,min,0.4,0.8,0.179540634,0.762647727,1.625819979,0.26963669
0,150,500,8,maj,0.1,0.6,0.768352509,0.778869801,3.629695047,0.19471745
0,150,150,16,min,0.3,0.4,0.193633556,0.816694245,7.743298177,0.14437251
0,50,500,4,min,0.3,0.4,0.239227772,0.710212026,1.469497274,0.25109787
0,50,500,8,maj,0.2,0.4,0.306883335,0.754312338,3.622903099,0.188578085
0,300,300,8,maj,0.1,0.6,0.889143705,0.767917692,3.657692624,0.191979423
0,300,500,4,maj,0.1,0,1.586016417,0.869676533,2.393293619,0.307477087
0,150,300,8,min,0.2,0.8,0.318424225,0.799875716,4.416651342,0.199968929
0,300,300,4,maj,0.1,0.8,0.868091106,0.737076251,1.886409779,0.260595807
0,150,150,4,maj,0.4,0,0.22409606,0.76309484,1.612575953,0.269794768
0,300,150,8,maj,0.2,0.4,0.507425308,0.769541179,3.576226859,0.192385295
0,300,150,4,maj,0.2,0.8,0.407257795,0.905686103,3.501822921,0.320208393
0,150,150,16,min,0.3,0.6,0.191066742,0.825390728,7.890956643,0.145909845
0,150,500,16,maj,0.1,0.2,0.892192841,0.815408533,8.042371102,0.144145226
0,50,500,4,min,0.3,0.6,0.225161791,0.710647387,1.475120573,0.251251793
0,150,300,4,maj,0.2,0.6,0.419278622,0.742713535,1.429715966,0.262588889
0,150,150,4,maj,0.4,0.2,0.206710577,0.761902116,1.608378982,0.269373076
0,50,500,8,maj,0.2,0.6,0.279888868,0.753114722,3.606602186,0.18827868
0,150,150,8,min,0.4,0,0.226757288,0.80655358,3.898390138,0.201638395
0,300,150,16,maj,0.1,0.2,0.490059137,0.80743479,7.302944312,0.142735654
0,50,300,4,min,0.5,0,0.160509348,0.814309263,1.880134289,0.287901801
0,150,150,16,min,0.3,0.8,0.171050072,0.827328697,7.99446094,0.146252433
0,50,500,4,min,0.3,0.8,0.191188574,0.712085174,1.484318192,0.251760128
0,50,300,4,min,0.5,0.2,0.151977062,0.812441569,1.85872611,0.287241471
0,150,150,4,maj,0.4,0.4,0.202124357,0.763707264,1.611113986,0.270011293
0,150,300,8,maj,0.2,0,0.47148037,0.793981283,4.333857536,0.198495321
0,150,150,8,min,0.4,0.2,0.215621948,0.807232905,3.921732372,0.201808226
0,300,150,8,maj,0.2,0.6,0.420333147,0.769056132,3.566584235,0.192264033
0,50,150,16,min,0.5,0,0.106328249,0.785042048,6.799952188,0.138777139
0,50,500,8,maj,0.2,0.8,0.280371904,0.753217492,3.604797393,0.188304373
0,150,500,8,maj,0.1,0.8,0.753810644,0.778881711,3.627425411,0.194720428
0,50,300,4,min,0.5,0.4,0.145915508,0.811468823,1.86772385,0.286897554
0,150,150,16,maj,0.3,0,0.24677372,0.813998874,7.625070936,0.143896031
0,50,150,16,min,0.5,0.2,0.100229979,0.792106475,6.960040325,0.140025965
0,150,300,4,maj,0.2,0.8,0.395674706,0.742329199,1.427378123,0.262453005
0,150,150,4,maj,0.4,0.6,0.192537546,0.762546373,1.598948087,0.269600856
0,50,500,4,maj,0.3,0,0.27725625,0.70609677,1.437340933,0.249642907
0,150,150,8,min,0.4,0.4,0.213490248,0.815248914,4.031184326,0.203812228
0,50,150,16,min,0.5,0.4,0.100232124,0.785054335,6.915598132,0.138779311
0,50,300,4,min,0.5,0.6,0.138310671,0.80898027,1.848215838,0.286017718
0,300,150,16,maj,0.1,0.4,0.456284285,0.806660566,7.275560068,0.142598789
0,50,300,8,min,0.4,0,0.18144536,0.763992596,3.142676471,0.190998149
0,300,150,4,min,0.3,0,0.448740482,0.810066021,2.1774827,0.286401588
0,50,150,16,min,0.5,0.6,0.093321562,0.800911342,7.378230822,0.14158246
0,150,150,4,maj,0.4,0.8,0.181512117,0.765051116,1.616402543,0.270486416
0,150,150,16,maj,0.3,0.2,0.244657993,0.815744881,7.691283178,0.144204684
0,150,300,16,min,0.2,0,0.513013363,0.820880244,8.822260813,0.145112497
0,50,300,4,min,0.5,0.8,0.125900745,0.811156284,1.875648092,0.286787054
0,300,300,8,maj,0.1,0.8,0.894177675,0.768608459,3.666460785,0.192152115
0,150,150,8,min,0.4,0.6,0.188074589,0.810170712,3.961312389,0.202542678
0,50,150,16,min,0.5,0.8,0.088748932,0.799789494,7.310671059,0.141384144
0,300,150,8,maj,0.2,0.8,0.4246068,0.768459938,3.552615425,0.192114985
0,150,300,8,maj,0.2,0.2,0.464296579,0.794669254,4.359426526,0.198667313
0,50,500,4,maj,0.3,0.2,0.259741068,0.703868496,1.419921449,0.248855093
0,50,300,8,min,0.4,0.2,0.172646046,0.764437433,3.176333162,0.191109358
0,300,500,8,maj,0.1,0,1.497091055,0.81978346,4.306013967,0.204945865
0,50,150,16,maj,0.5,0,0.103470087,0.785042048,6.799952188,0.138777139
0,50,300,4,maj,0.5,0,0.172158957,0.814309263,1.880134289,0.287901801
0,150,500,16,maj,0.1,0.4,0.836669445,0.815145183,8.045199158,0.144098672
0,150,150,8,min,0.4,0.8,0.168229818,0.815147782,4.049553323,0.203786946
0,300,300,16,min,0.1,0,0.926463604,0.810707154,7.885339636,0.143314131
0,150,150,16,maj,0.3,0.4,0.239920378,0.813987124,7.651914317,0.143893954
0,50,150,16,maj,0.5,0.2,0.102431059,0.781252428,6.748705459,0.138107222
0,50,300,8,min,0.4,0.4,0.167197704,0.767257445,3.18360977,0.191814361
0,150,500,4,min,0.2,0,0.748424053,0.755889788,2.767241629,0.267247398
0,50,500,4,maj,0.3,0.4,0.241902351,0.702932043,1.42008694,0.248524007
0,50,300,4,maj,0.5,0.2,0.152574062,0.812779139,1.879994101,0.28736082
0,300,150,16,maj,0.1,0.6,0.47369051,0.806309601,7.275331975,0.142536747
0,50,150,16,maj,0.5,0.4,0.094265223,0.785006738,6.742365199,0.138770897
0,300,150,4,min,0.3,0.2,0.406463623,0.80991133,2.149395906,0.286346897
0,50,300,8,min,0.4,0.6,0.154519558,0.763006291,3.122126714,0.190751573
0,150,150,8,maj,0.4,0,0.225293398,0.80655358,3.898390138,0.201638395
0,50,150,16,maj,0.5,0.6,0.091827631,0.785370303,6.807995223,0.138835167
0,150,300,16,min,0.2,0.2,0.481231451,0.817115267,8.763053384,0.144446937
0,50,300,4,maj,0.5,0.4,0.141962051,0.813996583,1.877016584,0.287791252
0,150,150,16,maj,0.3,0.6,0.244334936,0.812453451,7.614478116,0.143622836
0,150,150,4,min,0.5,0,0.24231863,0.731118593,1.718785951,0.258489457
0,150,300,8,maj,0.2,0.4,0.441616535,0.795887287,4.37536585,0.198971822
0,50,150,16,maj,0.5,0.8,0.088715792,0.783362352,6.745736379,0.138480208
0,50,300,8,min,0.4,0.8,0.149351358,0.768575722,3.212575795,0.192143931
0,50,500,4,maj,0.3,0.6,0.260730982,0.703280063,1.417214839,0.248647051
0,300,300,4,min,0.2,0,0.910358191,0.696391171,1.654951478,0.24621146
0,50,300,4,maj,0.5,0.6,0.138850927,0.815739145,1.888262044,0.288407341
0,300,500,4,maj,0.1,0.2,1.515254974,0.87012856,2.395722467,0.307636903
0,150,150,8,maj,0.4,0.2,0.223538876,0.806923742,3.903138873,0.201730936
0,150,150,4,min,0.5,0.2,0.213053703,0.732321842,1.722620004,0.25891487
0,150,150,16,maj,0.3,0.8,0.23319149,0.812392795,7.650737658,0.143612114
0,300,150,4,min,0.3,0.4,0.368135452,0.811122371,2.17882215,0.286775065
0,50,300,4,maj,0.5,0.8,0.126947165,0.815551571,1.864128557,0.288341023
0,150,300,4,min,0.3,0,0.448335648,0.728967844,1.431326254,0.257729053
0,50,300,8,maj,0.4,0,0.178080559,0.763992596,3.142676471,0.190998149
0,300,150,16,maj,0.1,0.8,0.466893435,0.805957155,7.260654108,0.142474442
0,50,500,4,maj,0.3,0.8,0.242245913,0.703332117,1.415963417,0.248665455
0,150,150,8,maj,0.4,0.4,0.204236031,0.802344234,3.854647017,0.200586058
0,150,300,16,min,0.2,0.4,0.404744148,0.822810377,8.991772325,0.145453699
0,150,150,4,min,0.5,0.4,0.204653263,0.73118312,1.709687898,0.258512271
0,50,300,8,maj,0.4,0.2,0.16856122,0.764095,3.138373169,0.19102375
0,150,300,8,maj,0.2,0.6,0.433841705,0.79581296,4.374380123,0.19895324
0,50,300,16,min,0.3,0,0.208165646,0.78014279,7.33264162,0.137911064
0,150,500,16,maj,0.1,0.6,0.826479435,0.815192964,8.053582051,0.144107118
0,300,150,8,min,0.3,0,0.457774401,0.812201477,4.987988551,0.203050369
0,150,150,8,maj,0.4,0.6,0.195370674,0.802159235,3.837861577,0.200539809
0,150,500,4,min,0.2,0.2,0.756587982,0.752300316,2.742589289,0.265978328
0,300,150,4,min,0.3,0.6,0.353890896,0.807402957,2.120126815,0.285460053
0,300,300,16,min,0.1,0.2,0.851967096,0.810003924,7.865365743,0.143189817
0,150,150,4,min,0.5,0.6,0.186429024,0.72709323,1.684699068,0.257066277
0,50,300,8,maj,0.4,0.4,0.194067955,0.767831053,3.179398474,0.191957763
0,50,300,16,min,0.3,0.2,0.209071159,0.779770797,7.352216538,0.137845305
0,150,300,4,min,0.3,0.2,0.445337534,0.731426719,1.440755987,0.258598397
0,50,500,16,min,0.2,0,0.358459711,0.794358977,7.364776355,0.140424155
0,150,150,8,maj,0.4,0.8,0.200312138,0.800857734,3.821490202,0.200214433
0,150,150,4,min,0.5,0.8,0.175661564,0.72791833,1.686621899,0.257357993
0,50,300,8,maj,0.4,0.6,0.164014816,0.763554264,3.127905806,0.190888566
0,150,300,16,min,0.2,0.6,0.443327665,0.824805593,9.097980098,0.145806407
0,50,300,16,min,0.3,0.4,0.196611404,0.785261996,7.456820152,0.138816021
0,300,300,4,min,0.2,0.2,0.800542831,0.694470283,1.643236475,0.245532323
0,300,150,4,min,0.3,0.8,0.343255997,0.808779129,2.145505587,0.285946603
0,50,300,8,maj,0.4,0.8,0.142921448,0.764670173,3.130712209,0.191167543
0,300,150,8,min,0.3,0.2,0.466031075,0.808019522,4.925582467,0.202004881
0,150,150,4,maj,0.5,0,0.23865962,0.731118593,1.718785951,0.258489457
0,150,300,8,maj,0.2,0.8,0.579152346,0.795400907,4.373199269,0.198850227
0,50,300,16,min,0.3,0.6,0.170594215,0.784945654,7.475789841,0.138760099
0,150,300,4,min,0.3,0.4,0.384754896,0.728867127,1.42453877,0.257693444
0,300,500,8,maj,0.1,0.2,1.506306887,0.820051261,4.309647991,0.205012815
0,50,500,16,min,0.2,0.2,0.375141621,0.799263159,7.551671727,0.1412911
0,150,300,16,min,0.2,0.8,0.347045183,0.830967184,9.349284786,0.146895633
