Scenario,state,missing,agents,observations,inaccuracy
polarization,64,0.6,50,300,0.134270302
polarization,64,0.8,50,300,0.205321948
polarization,64,0.2,300,500,0.111491797
polarization,64,0.4,300,500,0.111607037
polarization,64,0.6,300,500,0.113774088
polarization,64,0.8,300,500,0.12619707
polarization,64,0,50,300,0.251880214
polarization,64,0.2,50,300,0.250526079
polarization,64,0.4,50,300,0.255675877
polarization,64,0.6,50,300,0.276153575
polarization,64,0.8,50,300,0.319264805
polarization,64,0,150,500,0.14664301
polarization,64,0.2,150,500,0.146738657
polarization,64,0.4,150,500,0.14842264
polarization,64,0.6,150,500,0.152288275
polarization,64,0,50,300,0.202995198
polarization,64,0.2,50,300,0.199688959
polarization,64,0.4,50,300,0.21158364
polarization,64,0.6,50,300,0.213862229
polarization,64,0.8,50,300,0.242544318
polarization,64,0.8,150,500,0.163871903
polarization,64,0,50,300,0.134666342
polarization,64,0.2,50,300,0.136591813
polarization,64,0.4,50,300,0.137159832
polarization,64,0.6,50,300,0.15509252
polarization,64,0.8,50,300,0.236551064
polarization,64,0,50,300,0.10054045
polarization,64,0.2,50,300,0.10383431
polarization,64,0.4,50,300,0.109302223
polarization,64,0.6,50,300,0.129393281
polarization,64,0.8,50,300,0.199577295
polarization,64,0,50,300,0.23136447
polarization,64,0.2,50,300,0.237249506
polarization,64,0.4,50,300,0.238739773
polarization,64,0.6,50,300,0.265198597
polarization,64,0.8,50,300,0.336423875
polarization,64,0,150,500,0.082053238
polarization,64,0.2,150,500,0.082204839
polarization,64,0.4,150,500,0.08603075
polarization,64,0,50,300,0.195918973
polarization,64,0.2,50,300,0.197114548
polarization,64,0.6,150,500,0.089219
polarization,64,0.4,50,300,0.200629587
polarization,64,0.6,50,300,0.215543083
polarization,64,0.8,50,300,0.265097023
polarization,64,0.8,150,500,0.112540795
polarization,64,0,50,300,0.144110192
polarization,64,0.2,50,300,0.145396605
polarization,64,0.4,50,300,0.151376278
polarization,64,0.6,50,300,0.170288455
polarization,64,0.8,50,300,0.252087342
polarization,64,0,300,500,0.061517552
polarization,64,0,50,300,0.107331112
polarization,64,0.2,50,300,0.108040072
polarization,64,0.4,50,300,0.117019973
polarization,64,0.6,50,300,0.138054522
polarization,64,0.8,50,300,0.205510596
polarization,64,0.2,300,500,0.062005934
polarization,64,0.4,300,500,0.063141638
polarization,64,0.6,300,500,0.065544158
polarization,64,0.8,300,500,0.080130565
polarization,64,0,50,500,0.114887068
polarization,64,0.2,50,500,0.115872875
polarization,64,0.4,50,500,0.119142159
polarization,64,0.6,50,500,0.12838537
polarization,64,0.8,50,500,0.165380975
polarization,64,0,150,500,0.240325937
polarization,64,0.2,150,500,0.239411045
polarization,64,0.4,150,500,0.241525815
polarization,64,0.6,150,500,0.241152287
polarization,64,0.8,150,500,0.260273776
polarization,64,0,50,500,0.097308208
polarization,64,0.2,50,500,0.09964772
polarization,64,0.4,50,500,0.100463271
polarization,64,0.6,50,500,0.113603537
polarization,64,0.8,50,500,0.162782857
polarization,64,0,150,500,0.193164281
polarization,64,0.2,150,500,0.193880447
polarization,64,0.4,150,500,0.195041988
polarization,64,0,50,500,0.066496861
polarization,64,0.6,150,500,0.196062281
polarization,64,0.2,50,500,0.068692466
polarization,64,0.4,50,500,0.07482187
polarization,64,0.6,50,500,0.08906664
polarization,64,0.8,50,500,0.144439921
polarization,64,0.8,150,500,0.21331657
polarization,64,0,300,500,0.240371773
polarization,64,0.2,300,500,0.240514434
polarization,64,0.4,300,500,0.241773611
polarization,64,0,50,500,0.04170223
polarization,64,0.2,50,500,0.045765913
polarization,64,0.4,50,500,0.053725675
polarization,64,0.6,50,500,0.072720413
polarization,64,0.8,50,500,0.130358969
polarization,64,0.6,300,500,0.241555943
polarization,64,0.8,300,500,0.246379947
polarization,64,0,150,500,0.133207264
polarization,64,0.2,150,500,0.133578615
polarization,64,0.4,150,500,0.13571552
polarization,64,0.6,150,500,0.136911637
polarization,64,0.8,150,500,0.15229819
polarization,64,0,50,500,0.158200994
polarization,64,0.2,50,500,0.16051378
polarization,64,0.4,50,500,0.161295283
polarization,64,0.6,50,500,0.168708404
polarization,64,0.8,50,500,0.204467367
polarization,64,0,50,500,0.13199222
polarization,64,0.2,50,500,0.13435201
polarization,64,0.4,50,500,0.136649979
polarization,64,0.6,50,500,0.146453044
polarization,64,0.8,50,500,0.178969693
polarization,64,0,150,500,0.07623172
polarization,64,0.2,150,500,0.07698923
polarization,64,0.4,150,500,0.078937196
polarization,64,0.6,150,500,0.082778302
polarization,64,0.8,150,500,0.105925895
polarization,64,0,300,500,0.195890471
polarization,64,0.2,300,500,0.196157965
polarization,64,0,50,500,0.087666771
polarization,64,0.2,50,500,0.089201951
polarization,64,0.4,50,500,0.093695655
polarization,64,0.6,50,500,0.106796641
polarization,64,0.8,50,500,0.145535732
polarization,64,0.4,300,500,0.196199135
polarization,64,0.6,300,500,0.196920103
polarization,64,0.8,300,500,0.198409875
polarization,64,0,300,150,0.112688482
polarization,64,0.2,300,150,0.113260046
polarization,64,0.4,300,150,0.115428023
polarization,64,0.6,300,150,0.120026801
polarization,64,0.8,300,150,0.145292589
polarization,64,0,50,500,0.053531551
polarization,64,0.2,50,500,0.056633433
polarization,64,0.4,50,500,0.064132859
polarization,64,0.6,50,500,0.080012695
polarization,64,0.8,50,500,0.144852961
polarization,64,0,300,150,0.094305058
polarization,64,0.2,300,150,0.094819532
polarization,64,0.4,300,150,0.097896127
polarization,64,0.6,300,150,0.103148453
polarization,64,0.8,300,150,0.132620603
polarization,64,0,300,150,0.065222955
polarization,64,0.2,300,150,0.0667891
polarization,64,0.4,300,150,0.069891571
polarization,64,0.6,300,150,0.078106123
polarization,64,0.8,300,150,0.116614717
polarization,64,0,300,150,0.036096558
polarization,64,0.2,300,150,0.038984708
polarization,64,0.4,300,150,0.043922551
polarization,64,0.6,300,150,0.056688429
polarization,64,0.8,300,150,0.105085564
polarization,64,0,50,500,0.208534949
polarization,64,0.2,50,500,0.208913895
polarization,64,0.4,50,500,0.210752023
polarization,64,0.6,50,500,0.212826843
polarization,64,0.8,50,500,0.239952603
polarization,64,0,300,150,0.155819336
polarization,64,0.2,300,150,0.15667686
polarization,64,0.4,300,150,0.158264399
polarization,64,0.6,300,150,0.162797992
polarization,64,0.8,300,150,0.179254982
polarization,64,0,300,150,0.128939958
polarization,64,0.2,300,150,0.129475936
polarization,64,0.4,300,150,0.129932073
polarization,64,0.6,300,150,0.136309283
polarization,64,0.8,300,150,0.153668577
polarization,64,0,300,500,0.127966636
polarization,64,0,50,500,0.167232722
polarization,64,0.2,50,500,0.166489943
polarization,64,0.4,50,500,0.172111269
polarization,64,0.6,50,500,0.174624268
polarization,64,0.8,50,500,0.210519997
polarization,64,0.2,300,500,0.128340921
polarization,64,0,300,150,0.090118795
polarization,64,0.2,300,150,0.091594679
polarization,64,0.4,300,150,0.095226425
polarization,64,0.4,300,500,0.129097477
polarization,64,0.6,300,150,0.100547907
polarization,64,0.8,300,150,0.136640649
polarization,64,0.6,300,500,0.130357335
polarization,64,0.8,300,500,0.138627268
polarization,64,0,300,150,0.049036237
polarization,64,0.2,300,150,0.05055874
polarization,64,0.4,300,150,0.055050397
polarization,64,0.6,300,150,0.06408262
polarization,64,0.8,300,150,0.108003757
polarization,64,0,300,150,0.207782218
polarization,64,0.2,300,150,0.207818445
polarization,64,0.4,300,150,0.209137054
polarization,64,0.6,300,150,0.215907466
polarization,64,0.8,300,150,0.229404221
polarization,64,0,50,500,0.115166864
polarization,64,0.2,50,500,0.116735156
polarization,64,0.4,50,500,0.120688206
polarization,64,0.6,50,500,0.127502906
polarization,64,0.8,50,500,0.179043973
polarization,64,0,300,150,0.171659976
polarization,64,0.2,300,150,0.171084448
polarization,64,0.4,300,150,0.171766243
polarization,64,0.6,300,150,0.175635125
polarization,64,0.8,300,150,0.190810409
polarization,64,0,300,150,0.120943628
polarization,64,0.2,300,150,0.120827473
polarization,64,0.4,300,150,0.122087513
polarization,64,0.6,300,150,0.128238765
polarization,64,0.8,300,150,0.148233248
polarization,64,0,50,500,0.070093401
polarization,64,0.2,50,500,0.072502113
polarization,64,0.4,50,500,0.07712119
polarization,64,0.6,50,500,0.090487725
polarization,64,0.8,50,500,0.145163146
polarization,64,0,300,150,0.064628465
polarization,64,0.2,300,150,0.066036072
polarization,64,0.4,300,150,0.070211059
polarization,64,0.6,300,150,0.077136459
polarization,64,0.8,300,150,0.118989409
polarization,64,0,300,150,0.239681576
polarization,64,0.2,300,150,0.240972809
polarization,64,0.4,300,150,0.240091775
polarization,64,0.6,300,150,0.246482556
polarization,64,0.8,300,150,0.260636675
polarization,64,0,300,150,0.190999211
polarization,64,0.2,300,150,0.190072016
polarization,64,0.4,300,150,0.192136548
polarization,64,0,50,500,0.2372234
polarization,64,0.2,50,500,0.238290097
polarization,64,0.6,300,150,0.197036993
polarization,64,0.4,50,500,0.238745854
polarization,64,0.6,50,500,0.245832615
polarization,64,0.8,300,150,0.222260414
polarization,64,0.8,50,500,0.271949818
polarization,64,0,300,500,0.067831177
polarization,64,0.2,300,500,0.067528184
polarization,64,0.4,300,500,0.069655162
polarization,64,0,300,150,0.128988281
polarization,64,0.6,300,500,0.07198277
polarization,64,0.2,300,150,0.130013048
polarization,64,0.4,300,150,0.13178002
polarization,64,0.6,300,150,0.14005984
polarization,64,0.8,300,150,0.160270934
polarization,64,0.8,300,500,0.081884114
polarization,64,0,300,150,0.076113541
polarization,64,0.2,300,150,0.07731301
polarization,64,0.4,300,150,0.079091165
polarization,64,0.6,300,150,0.0861667
polarization,64,0.8,300,150,0.116509257
polarization,64,0,50,500,0.19980361
polarization,64,0.2,50,500,0.196835321
polarization,64,0.4,50,500,0.204280618
polarization,64,0.6,50,500,0.207837556
polarization,64,0.8,50,500,0.244877888
polarization,64,0,300,150,0.24972752
polarization,64,0.2,300,150,0.249121192
polarization,64,0.4,300,150,0.250375884
polarization,64,0.6,300,150,0.253008746
polarization,64,0.8,300,150,0.256704446
polarization,64,0,300,150,0.207040521
polarization,64,0.2,300,150,0.206833716
polarization,64,0.4,300,150,0.209419489
polarization,64,0.6,300,150,0.208765202
polarization,64,0.8,300,150,0.223232482
polarization,64,0,300,150,0.145876042
polarization,64,0,50,500,0.133098192
polarization,64,0.2,50,500,0.133796713
polarization,64,0.4,50,500,0.134874683
polarization,64,0.2,300,150,0.147081798
polarization,64,0.6,50,500,0.146782379
polarization,64,0.8,50,500,0.178982498
polarization,64,0.4,300,150,0.149378077
polarization,64,0.6,300,150,0.156358437
polarization,64,0.8,300,150,0.175546627
polarization,64,0,300,150,0.075877393
polarization,64,0.2,300,150,0.077795958
polarization,64,0.4,300,150,0.079282821
polarization,64,0.6,300,150,0.088620127
polarization,64,0.8,300,150,0.119648927
polarization,64,0,300,150,0.261129389
polarization,64,0.2,300,150,0.261976108
polarization,64,0.4,300,150,0.263351637
polarization,64,0.6,300,150,0.271833707
polarization,64,0.8,300,150,0.288760028
polarization,64,0,50,500,0.080163808
polarization,64,0.2,50,500,0.082253393
polarization,64,0.4,50,500,0.082877013
polarization,64,0.6,50,500,0.099516276
polarization,64,0.8,50,500,0.150979347
polarization,64,0,300,150,0.213096796
polarization,64,0,300,500,0.246560477
polarization,64,0.2,300,150,0.21391824
polarization,64,0.4,300,150,0.214474632
polarization,64,0.6,300,150,0.222022418
polarization,64,0.8,300,150,0.231903415
polarization,64,0.2,300,500,0.24666636
polarization,64,0.4,300,500,0.247727711
polarization,64,0.6,300,500,0.246281466
polarization,64,0,300,150,0.138390893
polarization,64,0.8,300,500,0.24935331
polarization,64,0.2,300,150,0.139613531
polarization,64,0.4,300,150,0.137986859
polarization,64,0.6,300,150,0.145431443
polarization,64,0.8,300,150,0.172959867
polarization,64,0,50,500,0.252538173
polarization,64,0,300,150,0.080637532
polarization,64,0.2,50,500,0.25040494
polarization,64,0.4,50,500,0.25518442
polarization,64,0.2,300,150,0.082080274
polarization,64,0.6,50,500,0.251732764
polarization,64,0.8,50,500,0.287856882
polarization,64,0.4,300,150,0.082240995
polarization,64,0.6,300,150,0.093318929
polarization,64,0.8,300,150,0.122182429
polarization,64,0,300,150,0.251848711
polarization,64,0.2,300,150,0.252875841
polarization,64,0.4,300,150,0.255382879
polarization,64,0.6,300,150,0.268592954
polarization,64,0.8,300,150,0.310301876
polarization,64,0,300,150,0.207365572
polarization,64,0.2,300,150,0.208258542
polarization,64,0.4,300,150,0.207319831
polarization,64,0.6,300,150,0.212934897
polarization,64,0.8,300,150,0.247211572
polarization,64,0,50,500,0.202244286
polarization,64,0.2,50,500,0.203810221
polarization,64,0.4,50,500,0.20618475
polarization,64,0.6,50,500,0.209923275
polarization,64,0.8,50,500,0.236528726
polarization,64,0,300,150,0.157551324
polarization,64,0.2,300,150,0.157769517
polarization,64,0.4,300,150,0.160689155
polarization,64,0.6,300,150,0.162971739
polarization,64,0.8,300,150,0.188526454
polarization,64,0,300,150,0.096213112
polarization,64,0.2,300,150,0.097451673
polarization,64,0.4,300,150,0.097937024
polarization,64,0.6,300,150,0.107834535
polarization,64,0.8,300,150,0.130415403
polarization,64,0,50,500,0.137479199
polarization,64,0.2,50,500,0.136836255
polarization,64,0,300,150,0.240757009
polarization,64,0.4,50,500,0.140859247
polarization,64,0.6,50,500,0.150299712
polarization,64,0.8,50,500,0.190664731
polarization,64,0.2,300,150,0.240985605
polarization,64,0.4,300,150,0.244739993
polarization,64,0.6,300,150,0.252152362
polarization,64,0.8,300,150,0.291963196
polarization,64,0,300,500,0.207095361
polarization,64,0,300,150,0.206986896
polarization,64,0.2,300,150,0.208263012
polarization,64,0.2,300,500,0.205745675
polarization,64,0.4,300,150,0.208112752
polarization,64,0.6,300,150,0.213978692
polarization,64,0.8,300,150,0.237891537
polarization,64,0.4,300,500,0.209169271
polarization,64,0.6,300,500,0.208366378
polarization,64,0.8,300,500,0.215355961
polarization,64,0,300,150,0.140331272
polarization,64,0.2,300,150,0.142588901
polarization,64,0.4,300,150,0.143153486
polarization,64,0.6,300,150,0.147438873
polarization,64,0.8,300,150,0.177556038
polarization,64,0,50,500,0.079863353
polarization,64,0.2,50,500,0.081793085
polarization,64,0.4,50,500,0.087892833
polarization,64,0.6,50,500,0.098507343
polarization,64,0.8,50,500,0.148364985
polarization,64,0,300,150,0.097345446
polarization,64,0.2,300,150,0.099615732
polarization,64,0.4,300,150,0.100265286
polarization,64,0.6,300,150,0.104328402
polarization,64,0.8,300,150,0.140389361
polarization,64,0,300,150,0.250609323
polarization,64,0.2,300,150,0.250104773
polarization,64,0.4,300,150,0.254044832
polarization,64,0.6,300,150,0.258085155
polarization,64,0.8,300,150,0.273670994
polarization,64,0,50,500,0.246529413
polarization,64,0.2,50,500,0.244743345
polarization,64,0.4,50,500,0.249789496
polarization,64,0.6,50,500,0.261590123
polarization,64,0,300,150,0.211749576
polarization,64,0.8,50,500,0.292778768
polarization,64,0.2,300,150,0.210735019
polarization,64,0.4,300,150,0.215256298
polarization,64,0.6,300,150,0.215233501
polarization,64,0.8,300,150,0.228690381
polarization,64,0,300,150,0.123460198
polarization,64,0.2,300,150,0.123402152
polarization,64,0.4,300,150,0.127174979
polarization,64,0.6,300,150,0.136308486
polarization,64,0.8,300,150,0.162558215
polarization,64,0,300,150,0.07813967
polarization,64,0.2,300,150,0.078371072
polarization,64,0.4,300,150,0.083964922
polarization,64,0.6,300,150,0.092464152
polarization,64,0.8,300,150,0.128002631
polarization,64,0,50,500,0.21069628
polarization,64,0.2,50,500,0.208252299
polarization,64,0.4,50,500,0.213059654
polarization,64,0.6,50,500,0.216005456
polarization,64,0.8,50,500,0.262775385
polarization,64,0,300,500,0.138653517
polarization,64,0.2,300,500,0.138156098
polarization,64,0.4,300,500,0.140358926
polarization,64,0.6,300,500,0.141058428
polarization,64,0.8,300,500,0.148410117
polarization,64,0,50,500,0.143057384
polarization,64,0.2,50,500,0.14375614
polarization,64,0.4,50,500,0.145028572
polarization,64,0.6,50,500,0.160073923
polarization,64,0.8,50,500,0.18898161
